call_id,customer_id,call_date,transcript,sentiment
CALL3089,C10150,2025-07-05,Customer said they may consider another provider.,Negative
CALL3090,C10436,2025-11-20,Customer contacted support for general information.,Neutral
CALL3091,C10008,2025-04-09,Customer appreciated the quick resolution.,Positive
CALL3092,C10150,2026-02-21,Customer reported repeated unresolved issues.,Negative
CALL3093,C10212,2026-02-26,Customer contacted support for general information.,Neutral
CALL3094,C10600,2025-09-25,Customer is happy with the product.,Positive
CALL3095,C10033,2026-03-11,Customer complained about delayed service.,Negative
CALL3096,C10200,2026-04-21,Customer complained about delayed service.,Negative
CALL3097,C10466,2025-07-25,Customer is happy with the product.,Positive
CALL3098,C10538,2026-03-31,Customer expressed dissatisfaction with pricing.,Negative
CALL3099,C10997,2025-04-02,Customer reported repeated unresolved issues.,Negative
CALL3100,C10389,2025-01-30,Customer reported repeated unresolved issues.,Negative
CALL3101,C10368,2026-01-19,Customer contacted support for general information.,Neutral
CALL3102,C10754,2025-12-15,Customer complained about delayed service.,Negative
CALL3103,C10388,2025-02-15,Customer appreciated the quick resolution.,Positive
CALL3104,C10709,2026-02-24,Customer contacted support for general information.,Neutral
CALL3105,C10644,2025-04-25,Customer complained about delayed service.,Negative
CALL3106,C10101,2025-09-06,Customer contacted support for general information.,Neutral
CALL3107,C10245,2025-10-15,Customer is happy with the product.,Positive
CALL3108,C10964,2025-04-06,Customer contacted support for general information.,Neutral
CALL3109,C10283,2025-05-24,Customer complained about delayed service.,Negative
CALL3110,C10566,2026-05-07,Customer said they may consider another provider.,Negative
CALL3111,C10087,2026-07-19,Customer contacted support for general information.,Neutral
CALL3112,C10205,2025-02-24,Customer contacted support for general information.,Neutral
CALL3113,C10841,2026-08-01,Customer contacted support for general information.,Neutral
CALL3114,C10803,2025-05-22,Customer expressed dissatisfaction with pricing.,Negative
CALL3115,C10744,2026-05-22,Customer expressed dissatisfaction with pricing.,Negative
CALL3116,C10644,2026-04-17,Customer complained about delayed service.,Negative
CALL3117,C10065,2026-06-26,Customer appreciated the quick resolution.,Positive
CALL3118,C10414,2025-06-30,Customer appreciated the quick resolution.,Positive
CALL3119,C10720,2025-11-21,Customer contacted support for general information.,Neutral
CALL3120,C10276,2025-02-16,Customer contacted support for general information.,Neutral
CALL3121,C10735,2025-01-13,Customer complained about delayed service.,Negative
CALL3122,C10161,2025-01-18,Customer contacted support for general information.,Neutral
CALL3123,C10732,2025-05-03,Customer appreciated the quick resolution.,Positive
CALL3124,C10623,2025-07-15,Customer contacted support for general information.,Neutral
CALL3125,C10211,2025-02-06,Customer is happy with the product.,Positive
CALL3126,C10672,2026-05-29,Customer contacted support for general information.,Neutral
CALL3127,C10883,2025-01-16,Customer was satisfied with the service.,Positive
CALL3128,C10072,2025-05-15,Customer is happy with the product.,Positive
CALL3129,C10247,2026-05-25,Customer is happy with the product.,Positive
CALL3130,C10789,2026-03-19,Customer contacted support for general information.,Neutral
CALL3131,C10027,2025-10-29,Customer complained about delayed service.,Negative
CALL3132,C10686,2026-07-04,Customer is happy with the product.,Positive
CALL3133,C10547,2026-06-28,Customer contacted support for general information.,Neutral
CALL3134,C10809,2025-10-09,Customer contacted support for general information.,Neutral
CALL3135,C10095,2025-03-10,Customer was satisfied with the service.,Positive
CALL3136,C10933,2025-02-23,Customer contacted support for general information.,Neutral
CALL3137,C10450,2025-02-11,Customer said they may consider another provider.,Negative
CALL3138,C10307,2025-09-08,Customer contacted support for general information.,Neutral
CALL3139,C10375,2025-06-06,Customer was satisfied with the service.,Positive
CALL3140,C10833,2026-06-20,Customer contacted support for general information.,Neutral
CALL3141,C10282,2025-02-04,Customer is happy with the product.,Positive
CALL3142,C10187,2026-04-02,Customer said they may consider another provider.,Negative
CALL3143,C10727,2025-12-10,Customer contacted support for general information.,Neutral
CALL3144,C10983,2026-05-26,Customer appreciated the quick resolution.,Positive
CALL3145,C10307,2025-02-07,Customer contacted support for general information.,Neutral
CALL3146,C10053,2025-09-07,Customer was satisfied with the service.,Positive
CALL3147,C10799,2026-05-22,Customer is happy with the product.,Positive
CALL3148,C10092,2026-05-01,Customer reported repeated unresolved issues.,Negative
CALL3149,C10586,2026-05-17,Customer was satisfied with the service.,Positive
CALL3150,C10213,2025-10-20,Customer contacted support for general information.,Neutral
CALL3151,C10231,2026-02-21,Customer was satisfied with the service.,Positive
CALL3152,C10856,2025-07-27,Customer is happy with the product.,Positive
CALL3153,C10386,2026-02-03,Customer complained about delayed service.,Negative
CALL3154,C10818,2025-07-09,Customer was satisfied with the service.,Positive
CALL3155,C10082,2025-03-11,Customer reported repeated unresolved issues.,Negative
CALL3156,C10506,2026-07-22,Customer is happy with the product.,Positive
CALL3157,C10062,2025-03-19,Customer complained about delayed service.,Negative
CALL3158,C10100,2025-01-04,Customer expressed dissatisfaction with pricing.,Negative
CALL3159,C10377,2026-03-06,Customer is happy with the product.,Positive
CALL3160,C10628,2025-04-13,Customer appreciated the quick resolution.,Positive
CALL3161,C10688,2025-04-19,Customer contacted support for general information.,Neutral
CALL3162,C10500,2025-11-12,Customer appreciated the quick resolution.,Positive
CALL3163,C10814,2026-04-16,Customer contacted support for general information.,Neutral
CALL3164,C10855,2025-08-01,Customer complained about delayed service.,Negative
CALL3165,C10156,2025-09-17,Customer was satisfied with the service.,Positive
CALL3166,C10501,2026-08-18,Customer contacted support for general information.,Neutral
CALL3167,C10226,2025-09-01,Customer is happy with the product.,Positive
CALL3168,C10772,2025-03-23,Customer contacted support for general information.,Neutral
CALL3169,C10824,2025-12-18,Customer contacted support for general information.,Neutral
CALL3170,C10688,2026-07-27,Customer contacted support for general information.,Neutral
CALL3171,C10987,2026-06-18,Customer is happy with the product.,Positive
CALL3172,C10016,2025-08-27,Customer contacted support for general information.,Neutral
CALL3173,C10551,2025-04-25,Customer expressed dissatisfaction with pricing.,Negative
CALL3174,C10825,2025-02-09,Customer contacted support for general information.,Neutral
CALL3175,C10464,2025-01-21,Customer said they may consider another provider.,Negative
CALL3176,C10685,2026-05-09,Customer is happy with the product.,Positive
CALL3177,C10888,2025-03-19,Customer was satisfied with the service.,Positive
CALL3178,C10106,2025-10-18,Customer was satisfied with the service.,Positive
CALL3179,C10845,2025-07-07,Customer contacted support for general information.,Neutral
CALL3180,C10865,2025-08-02,Customer appreciated the quick resolution.,Positive
CALL3181,C10474,2025-02-02,Customer said they may consider another provider.,Negative
CALL3182,C10866,2025-11-25,Customer appreciated the quick resolution.,Positive
CALL3183,C10869,2025-12-16,Customer contacted support for general information.,Neutral
CALL3184,C10827,2025-05-11,Customer contacted support for general information.,Neutral
CALL3185,C10712,2026-06-17,Customer contacted support for general information.,Neutral
CALL3186,C10489,2026-06-17,Customer was satisfied with the service.,Positive
CALL3187,C10249,2026-04-28,Customer said they may consider another provider.,Negative
CALL3188,C10451,2025-08-28,Customer appreciated the quick resolution.,Positive
CALL3189,C10557,2025-04-12,Customer complained about delayed service.,Negative
CALL3190,C10737,2025-12-19,Customer reported repeated unresolved issues.,Negative
CALL3191,C10934,2025-08-06,Customer appreciated the quick resolution.,Positive
CALL3192,C10001,2026-07-13,Customer complained about delayed service.,Negative
CALL3193,C10980,2025-06-29,Customer was satisfied with the service.,Positive
CALL3194,C10452,2026-06-17,Customer appreciated the quick resolution.,Positive
CALL3195,C10737,2025-05-23,Customer expressed dissatisfaction with pricing.,Negative
CALL3196,C10740,2026-03-19,Customer is happy with the product.,Positive
CALL3197,C10574,2026-07-18,Customer contacted support for general information.,Neutral
CALL3198,C10082,2025-08-15,Customer was satisfied with the service.,Positive
CALL3199,C10379,2025-07-21,Customer contacted support for general information.,Neutral
CALL3200,C10590,2025-01-27,Customer contacted support for general information.,Neutral
CALL3201,C10914,2025-11-09,Customer was satisfied with the service.,Positive
CALL3202,C10006,2025-08-20,Customer contacted support for general information.,Neutral
CALL3203,C10891,2025-06-30,Customer expressed dissatisfaction with pricing.,Negative
CALL3204,C10177,2026-07-03,Customer contacted support for general information.,Neutral
CALL3205,C10871,2026-03-23,Customer contacted support for general information.,Neutral
CALL3206,C10278,2025-02-10,Customer appreciated the quick resolution.,Positive
CALL3207,C10212,2026-01-03,Customer contacted support for general information.,Neutral
CALL3208,C10857,2026-03-26,Customer contacted support for general information.,Neutral
CALL3209,C10305,2025-01-21,Customer appreciated the quick resolution.,Positive
CALL3210,C10028,2025-03-29,Customer contacted support for general information.,Neutral
CALL3211,C10848,2026-04-22,Customer said they may consider another provider.,Negative
CALL3212,C10631,2025-07-21,Customer contacted support for general information.,Neutral
CALL3213,C10051,2026-08-02,Customer contacted support for general information.,Neutral
CALL3214,C10586,2025-01-29,Customer is happy with the product.,Positive
CALL3215,C10328,2026-04-30,Customer contacted support for general information.,Neutral
CALL3216,C10874,2026-07-16,Customer is happy with the product.,Positive
CALL3217,C10680,2026-01-11,Customer was satisfied with the service.,Positive
CALL3218,C10257,2025-11-22,Customer appreciated the quick resolution.,Positive
CALL3219,C10847,2025-05-06,Customer complained about delayed service.,Negative
CALL3220,C10900,2025-03-10,Customer contacted support for general information.,Neutral
CALL3221,C10245,2026-05-15,Customer appreciated the quick resolution.,Positive
CALL3222,C10058,2025-11-09,Customer expressed dissatisfaction with pricing.,Negative
CALL3223,C10567,2025-04-16,Customer contacted support for general information.,Neutral
CALL3224,C10413,2026-03-21,Customer appreciated the quick resolution.,Positive
CALL3225,C10590,2026-03-14,Customer was satisfied with the service.,Positive
CALL3226,C10189,2025-01-31,Customer reported repeated unresolved issues.,Negative
CALL3227,C10188,2026-04-11,Customer appreciated the quick resolution.,Positive
CALL3228,C10960,2026-03-19,Customer is happy with the product.,Positive
CALL3229,C10306,2025-03-22,Customer appreciated the quick resolution.,Positive
CALL3230,C10849,2025-05-28,Customer contacted support for general information.,Neutral
CALL3231,C10078,2025-07-20,Customer contacted support for general information.,Neutral
CALL3232,C10969,2025-02-13,Customer is happy with the product.,Positive
CALL3233,C10817,2025-06-18,Customer is happy with the product.,Positive
CALL3234,C10242,2026-03-25,Customer is happy with the product.,Positive
CALL3235,C10689,2026-07-27,Customer was satisfied with the service.,Positive
CALL3236,C10827,2026-08-04,Customer complained about delayed service.,Negative
CALL3237,C10847,2026-01-31,Customer appreciated the quick resolution.,Positive
