transaction_id,customer_id,transaction_date,amount,transaction_type,merchant_category
T23464,C10597,2025-06-30,4106.1,Withdrawal,Utilities
T23465,C10175,2025-05-28,8145.38,Payment,Travel
T23466,C10062,2025-02-15,592.25,Withdrawal,Entertainment
T23467,C10550,2025-04-28,1250.85,Payment,Utilities
T23468,C10137,2025-04-03,1444.34,Purchase,Utilities
T23469,C10980,2026-06-27,264.71,Transfer,Utilities
T23470,C10453,2025-08-01,250.61,Withdrawal,Utilities
T23471,C10752,2025-06-03,1517.01,Purchase,Healthcare
T23472,C10448,2026-04-24,753.18,Withdrawal,Retail
T23473,C10225,2026-03-23,270.06,Transfer,Retail
T23474,C10442,2025-10-05,2179.78,Payment,Utilities
T23475,C10205,2025-11-09,1165.7,Transfer,Retail
T23476,C10675,2026-03-17,1109.34,Withdrawal,Entertainment
T23477,C10026,2025-06-03,366.76,Withdrawal,Entertainment
T23478,C10456,2025-06-04,199.06,Purchase,Entertainment
T23479,C10694,2026-07-22,603.05,Purchase,Utilities
T23480,C10709,2026-06-21,1151.37,Payment,Food
T23481,C10990,2026-02-05,539.83,Withdrawal,Food
T23482,C10848,2025-11-10,366.09,Purchase,Travel
T23483,C10948,2026-08-18,755.94,Payment,Entertainment
T23484,C10106,2026-08-17,1135.77,Transfer,Entertainment
T23485,C10443,2025-01-23,4512.95,Withdrawal,Utilities
T23486,C10700,2025-11-02,1274.39,Transfer,Travel
T23487,C10035,2026-02-04,252.88,Payment,Travel
T23488,C10596,2026-08-24,145.16,Transfer,Healthcare
T23489,C10154,2025-12-18,94.3,Transfer,Utilities
T23490,C10168,2025-07-30,1540.42,Purchase,Retail
T23491,C10795,2026-08-17,382.86,Transfer,Food
T23492,C10271,2025-04-06,1804.18,Purchase,Retail
T23493,C10546,2026-07-12,3568.92,Purchase,Retail
T23494,C10419,2026-03-09,1979.07,Purchase,Entertainment
T23495,C10183,2025-12-26,873.85,Withdrawal,Utilities
T23496,C10610,2025-02-18,6963.26,Purchase,Utilities
T23497,C10236,2026-08-10,691.64,Withdrawal,Travel
T23498,C10914,2025-08-09,444.46,Transfer,Entertainment
T23499,C10508,2025-01-06,1530.97,Purchase,Entertainment
T23500,C10440,2025-02-24,2376.63,Purchase,Healthcare
T23501,C10980,2025-01-15,82.65,Purchase,Entertainment
T23502,C10121,2026-06-07,3329.51,Payment,Retail
T23503,C10416,2026-01-18,215.96,Purchase,Retail
T23504,C10534,2025-06-16,140.88,Purchase,Travel
T23505,C10374,2026-01-11,777.31,Payment,Food
T23506,C10574,2025-03-15,378.91,Payment,Travel
T23507,C10325,2025-07-04,1661.94,Withdrawal,Utilities
T23508,C10479,2025-03-29,1566.04,Transfer,Utilities
T23509,C10149,2025-12-22,1492.93,Purchase,Food
T23510,C10706,2025-03-06,3730.6,Payment,Healthcare
T23511,C10994,2025-09-30,799.91,Purchase,Entertainment
T23512,C10591,2025-07-10,1583.44,Withdrawal,Travel
T23513,C10489,2025-02-07,206.57,Purchase,Healthcare
T23514,C10826,2026-01-09,2865.52,Payment,Entertainment
T23515,C10152,2026-01-15,664.33,Payment,Travel
T23516,C10016,2025-02-06,825.45,Purchase,Travel
T23517,C10550,2025-09-09,778.64,Purchase,Travel
T23518,C10844,2025-05-15,992.72,Payment,Utilities
T23519,C10347,2025-01-11,758.04,Purchase,Healthcare
T23520,C10458,2025-07-21,125.88,Transfer,Utilities
T23521,C10201,2025-11-30,3790.27,Withdrawal,Retail
T23522,C10422,2026-02-23,572.28,Payment,Healthcare
T23523,C10279,2025-08-26,754.26,Purchase,Retail
T23524,C10421,2026-02-24,904.13,Transfer,Retail
T23525,C10599,2026-03-30,1852.77,Payment,Travel
T23526,C10992,2025-11-04,669.84,Transfer,Retail
T23527,C10464,2026-08-04,3183.99,Transfer,Food
T23528,C10952,2025-06-19,7147.57,Transfer,Healthcare
T23529,C10811,2026-08-06,5630.68,Payment,Utilities
T23530,C10803,2025-05-29,1412.55,Purchase,Entertainment
T23531,C10354,2026-05-16,616.13,Purchase,Utilities
T23532,C10581,2026-08-17,599.91,Payment,Entertainment
T23533,C10377,2026-05-28,757.68,Purchase,Utilities
T23534,C10123,2026-03-28,468.28,Withdrawal,Utilities
T23535,C10079,2026-06-06,1662.06,Transfer,Entertainment
T23536,C10556,2026-03-16,874.4,Withdrawal,Travel
T23537,C10987,2025-05-27,1078.87,Purchase,Retail
T23538,C10232,2025-10-25,806.01,Purchase,Retail
T23539,C10479,2026-08-29,1721.88,Withdrawal,Retail
T23540,C10153,2026-01-05,1416.49,Withdrawal,Utilities
T23541,C10906,2025-08-21,770.16,Transfer,Travel
T23542,C10691,2025-05-04,945.47,Transfer,Retail
T23543,C10408,2026-02-15,944.45,Payment,Retail
T23544,C10030,2025-09-05,2144.7,Withdrawal,Entertainment
T23545,C10596,2026-04-07,503.66,Payment,Utilities
T23546,C10556,2026-01-17,688.57,Withdrawal,Healthcare
T23547,C10502,2025-04-08,164.03,Purchase,Food
T23548,C10370,2025-04-16,374.27,Withdrawal,Retail
T23549,C10322,2026-03-26,865.91,Withdrawal,Utilities
T23550,C10331,2025-04-23,708.41,Transfer,Retail
T23551,C10242,2026-07-24,154.09,Purchase,Entertainment
T23552,C10551,2026-04-25,1853.94,Payment,Retail
T23553,C10429,2026-04-14,454.6,Withdrawal,Healthcare
T23554,C10181,2026-01-01,216.98,Payment,Entertainment
T23555,C10808,2025-12-05,1578.7,Payment,Utilities
T23556,C10472,2025-06-25,2525.07,Withdrawal,Retail
T23557,C10375,2025-10-23,95.84,Purchase,Utilities
T23558,C10080,2025-04-04,2169.88,Transfer,Food
T23559,C10549,2025-12-21,883.84,Transfer,Utilities
T23560,C10867,2025-03-09,849.21,Withdrawal,Food
T23561,C10419,2025-05-29,357.86,Payment,Utilities
T23562,C10466,2025-01-05,939.01,Transfer,Utilities
T23563,C10427,2025-09-03,1001.04,Transfer,Retail
T23564,C10056,2026-03-20,10439.76,Purchase,Retail
T23565,C10321,2025-07-03,1848.33,Transfer,Food
T23566,C10976,2025-10-14,1093.94,Transfer,Travel
T23567,C10541,2025-07-31,3575.98,Purchase,Healthcare
T23568,C10494,2026-06-21,2657.33,Withdrawal,Utilities
T23569,C10265,2025-08-05,256.21,Payment,Healthcare
T23570,C10226,2026-04-30,2125.0,Purchase,Food
T23571,C10828,2025-12-01,1209.17,Payment,Healthcare
T23572,C10958,2025-06-21,544.35,Transfer,Entertainment
T23573,C10803,2026-06-03,389.91,Purchase,Entertainment
T23574,C10053,2025-11-03,946.97,Withdrawal,Utilities
T23575,C10608,2025-06-02,1085.36,Payment,Travel
T23576,C10960,2026-05-02,3458.34,Transfer,Healthcare
T23577,C10977,2026-02-15,115.34,Purchase,Food
T23578,C10003,2026-02-25,311.42,Withdrawal,Utilities
T23579,C10438,2025-11-07,1333.82,Purchase,Food
T23580,C10309,2026-05-02,954.75,Purchase,Utilities
T23581,C10878,2026-05-15,1224.64,Payment,Travel
T23582,C10602,2026-07-22,693.41,Payment,Healthcare
T23583,C10088,2025-04-02,1406.35,Transfer,Utilities
T23584,C10319,2026-05-08,223.79,Transfer,Retail
T23585,C10374,2025-03-13,8934.39,Payment,Entertainment
T23586,C10603,2025-03-18,1665.13,Withdrawal,Travel
T23587,C10500,2025-02-15,1732.44,Purchase,Healthcare
T23588,C10661,2026-05-30,377.65,Transfer,Retail
T23589,C10233,2025-11-30,608.73,Purchase,Healthcare
T23590,C10920,2025-08-03,1828.49,Payment,Entertainment
T23591,C10336,2025-03-18,772.56,Purchase,Travel
T23592,C10570,2026-05-04,1433.75,Withdrawal,Food
T23593,C10184,2025-08-19,502.97,Payment,Utilities
T23594,C10437,2025-02-19,287.69,Withdrawal,Retail
T23595,C10555,2025-04-17,3330.39,Transfer,Entertainment
T23596,C10179,2026-03-08,447.46,Transfer,Utilities
T23597,C10075,2026-05-13,2724.03,Withdrawal,Entertainment
T23598,C10655,2025-01-07,474.1,Purchase,Food
T23599,C10612,2025-10-19,935.86,Payment,Food
T23600,C10892,2025-12-08,744.7,Transfer,Healthcare
T23601,C10271,2025-10-07,888.74,Transfer,Utilities
T23602,C10976,2026-06-20,2340.21,Purchase,Entertainment
T23603,C10054,2025-11-08,5607.61,Transfer,Food
T23604,C10700,2026-05-06,905.3,Withdrawal,Food
T23605,C10862,2025-03-18,1237.85,Purchase,Healthcare
T23606,C10846,2025-05-04,837.62,Transfer,Entertainment
T23607,C10076,2025-10-11,1195.86,Purchase,Healthcare
T23608,C10295,2026-04-27,534.93,Transfer,Healthcare
T23609,C10218,2025-08-12,389.31,Purchase,Entertainment
T23610,C10276,2025-03-19,1517.72,Transfer,Entertainment
T23611,C10577,2026-08-31,1370.78,Transfer,Entertainment
T23612,C10647,2026-07-11,3415.22,Withdrawal,Retail
T23613,C10745,2025-03-10,1152.12,Payment,Food
T23614,C10710,2025-04-09,1046.06,Purchase,Healthcare
T23615,C10265,2025-03-09,1840.23,Payment,Retail
T23616,C10952,2025-03-19,2936.15,Payment,Healthcare
T23617,C10899,2025-05-26,935.97,Purchase,Retail
T23618,C10042,2025-03-16,83.51,Withdrawal,Utilities
T23619,C10360,2026-05-29,383.69,Transfer,Food
T23620,C10227,2025-03-28,3197.68,Withdrawal,Healthcare
T23621,C10226,2025-02-17,6036.12,Purchase,Travel
T23622,C10062,2026-07-31,4160.79,Payment,Entertainment
T23623,C10170,2025-02-11,707.11,Withdrawal,Travel
T23624,C10962,2025-05-14,789.67,Transfer,Retail
T23625,C10761,2026-08-16,2297.77,Withdrawal,Entertainment
T23626,C10849,2025-01-19,1998.63,Withdrawal,Entertainment
T23627,C10761,2025-04-30,91.32,Withdrawal,Entertainment
T23628,C10306,2025-12-01,1145.07,Payment,Entertainment
T23629,C10749,2026-06-15,1039.11,Transfer,Food
T23630,C10567,2025-03-11,346.49,Purchase,Healthcare
T23631,C10682,2026-03-10,603.5,Purchase,Healthcare
T23632,C10919,2025-07-08,1427.95,Payment,Utilities
T23633,C10991,2026-02-07,882.13,Purchase,Utilities
T23634,C10033,2026-08-29,2785.02,Purchase,Entertainment
T23635,C10826,2026-01-22,6377.47,Purchase,Healthcare
T23636,C10641,2025-05-13,2822.18,Purchase,Entertainment
T23637,C10129,2025-08-10,1714.75,Transfer,Healthcare
T23638,C10393,2025-03-08,945.13,Purchase,Healthcare
T23639,C10150,2025-08-19,2431.6,Purchase,Entertainment
T23640,C10654,2025-05-30,588.37,Purchase,Travel
T23641,C10629,2025-04-19,634.62,Withdrawal,Travel
T23642,C10715,2026-03-05,320.05,Purchase,Entertainment
T23643,C10383,2026-05-10,232.68,Payment,Utilities
T23644,C10746,2025-03-22,3946.84,Withdrawal,Utilities
T23645,C10016,2026-06-24,1436.44,Transfer,Food
T23646,C10593,2026-05-03,1865.53,Payment,Utilities
T23647,C10013,2025-01-08,966.39,Purchase,Retail
T23648,C10080,2026-04-20,7257.5,Withdrawal,Retail
T23649,C10206,2025-09-11,6365.41,Withdrawal,Utilities
T23650,C10203,2026-07-07,1078.49,Payment,Retail
T23651,C10378,2026-05-08,1066.16,Purchase,Healthcare
T23652,C10783,2026-07-25,880.0,Purchase,Retail
T23653,C10543,2025-07-24,359.69,Purchase,Retail
T23654,C10022,2025-06-16,728.2,Withdrawal,Retail
T23655,C10613,2025-11-23,800.17,Purchase,Utilities
T23656,C10161,2025-08-13,119.46,Withdrawal,Travel
T23657,C10609,2026-03-06,112.36,Transfer,Food
T23658,C10143,2026-04-24,1028.4,Transfer,Healthcare
T23659,C10929,2025-04-19,2521.02,Withdrawal,Retail
T23660,C10103,2026-02-21,507.61,Payment,Healthcare
T23661,C10381,2026-01-08,6308.77,Withdrawal,Entertainment
T23662,C10454,2025-10-05,827.81,Payment,Entertainment
T23663,C10416,2026-02-15,470.08,Payment,Retail
T23664,C10323,2025-07-10,264.05,Payment,Healthcare
T23665,C10170,2025-01-21,1209.0,Transfer,Utilities
T23666,C10575,2025-09-07,146.9,Purchase,Travel
T23667,C10755,2026-07-13,518.13,Payment,Travel
T23668,C10582,2026-07-16,1146.69,Payment,Healthcare
T23669,C10273,2026-01-10,271.12,Purchase,Entertainment
T23670,C10451,2025-10-11,650.23,Transfer,Healthcare
T23671,C10880,2026-07-17,1124.13,Withdrawal,Travel
T23672,C10124,2026-06-04,324.57,Withdrawal,Travel
T23673,C10382,2026-03-18,2102.45,Transfer,Utilities
T23674,C10316,2026-03-21,2812.28,Transfer,Entertainment
T23675,C10842,2026-02-21,399.14,Transfer,Food
T23676,C10106,2026-06-15,897.52,Payment,Travel
T23677,C10659,2026-06-26,968.25,Purchase,Entertainment
T23678,C10906,2026-04-07,1551.33,Withdrawal,Utilities
T23679,C10462,2025-05-22,814.33,Transfer,Travel
T23680,C10429,2025-04-26,532.54,Payment,Retail
T23681,C10703,2025-04-17,381.18,Transfer,Food
T23682,C10336,2026-06-30,2531.28,Withdrawal,Retail
T23683,C10737,2025-06-27,614.68,Purchase,Travel
T23684,C10753,2025-02-01,504.47,Transfer,Retail
T23685,C10495,2025-10-25,3124.82,Withdrawal,Entertainment
T23686,C10971,2025-06-10,1267.27,Transfer,Travel
T23687,C10361,2026-02-16,394.52,Purchase,Food
T23688,C10795,2026-02-27,902.18,Transfer,Retail
T23689,C10431,2025-04-04,415.81,Withdrawal,Travel
T23690,C10674,2026-06-27,336.75,Payment,Retail
T23691,C10519,2025-06-01,635.7,Transfer,Utilities
T23692,C10858,2026-04-07,893.52,Withdrawal,Food
T23693,C10405,2025-12-22,591.52,Purchase,Utilities
T23694,C10376,2026-06-20,1885.1,Withdrawal,Travel
T23695,C10151,2025-08-06,2103.32,Payment,Utilities
T23696,C10321,2025-12-20,540.26,Purchase,Healthcare
T23697,C10606,2026-07-31,920.0,Withdrawal,Food
T23698,C10213,2026-02-05,684.8,Transfer,Utilities
T23699,C10575,2025-04-10,407.71,Transfer,Food
T23700,C10064,2026-02-25,1283.43,Purchase,Retail
T23701,C10892,2025-11-02,167.32,Payment,Travel
T23702,C10269,2025-09-07,420.22,Withdrawal,Travel
T23703,C10536,2026-03-05,342.65,Withdrawal,Travel
T23704,C10995,2025-10-03,444.29,Payment,Utilities
T23705,C10099,2025-11-11,370.25,Payment,Food
T23706,C10104,2025-11-11,217.86,Withdrawal,Utilities
T23707,C10130,2025-03-31,819.18,Withdrawal,Utilities
T23708,C10388,2026-01-30,756.6,Purchase,Food
T23709,C10320,2026-03-15,1085.49,Purchase,Entertainment
T23710,C10437,2025-09-08,1388.12,Transfer,Entertainment
T23711,C10018,2026-07-31,1645.31,Transfer,Retail
T23712,C10224,2025-08-24,490.52,Purchase,Utilities
T23713,C10617,2025-03-18,1166.41,Transfer,Food
T23714,C10565,2026-07-24,843.89,Transfer,Retail
T23715,C10989,2025-04-10,984.68,Transfer,Travel
T23716,C10459,2026-04-06,694.08,Payment,Food
T23717,C10393,2026-02-02,491.63,Payment,Entertainment
T23718,C10225,2025-09-02,858.16,Payment,Travel
T23719,C10911,2026-01-16,681.19,Payment,Food
T23720,C10359,2025-02-21,1479.33,Purchase,Travel
T23721,C10429,2025-06-11,2821.8,Withdrawal,Utilities
T23722,C10924,2025-07-10,428.15,Transfer,Utilities
T23723,C10014,2025-05-02,640.81,Purchase,Healthcare
T23724,C10559,2026-02-15,11144.48,Purchase,Food
T23725,C10650,2025-10-21,177.55,Payment,Entertainment
T23726,C10545,2025-09-03,219.14,Purchase,Entertainment
T23727,C10931,2025-07-03,3143.77,Withdrawal,Utilities
T23728,C10413,2026-03-25,7429.79,Payment,Entertainment
T23729,C10354,2025-12-12,4687.47,Payment,Retail
T23730,C10456,2025-06-17,1501.28,Withdrawal,Travel
T23731,C10721,2026-02-09,712.61,Transfer,Utilities
T23732,C10530,2026-02-20,833.48,Payment,Travel
T23733,C10998,2026-08-24,1637.66,Transfer,Utilities
T23734,C10195,2026-06-08,2793.88,Transfer,Utilities
T23735,C10837,2026-08-24,1875.5,Payment,Entertainment
T23736,C10114,2025-02-05,146.23,Payment,Travel
T23737,C10416,2025-01-16,338.14,Payment,Food
T23738,C10351,2025-07-25,1447.88,Transfer,Utilities
T23739,C10975,2026-05-09,274.77,Withdrawal,Healthcare
T23740,C10074,2026-02-27,163.31,Payment,Entertainment
T23741,C10661,2025-07-24,2628.68,Payment,Entertainment
T23742,C10035,2025-06-06,1419.1,Transfer,Healthcare
T23743,C10241,2026-02-19,5159.56,Withdrawal,Healthcare
T23744,C10662,2025-10-26,2897.18,Transfer,Travel
T23745,C10062,2025-01-19,588.35,Purchase,Entertainment
T23746,C10665,2026-05-14,1403.43,Transfer,Retail
T23747,C10508,2025-05-18,496.94,Payment,Retail
T23748,C10187,2026-07-22,218.49,Payment,Entertainment
T23749,C10734,2025-02-12,3624.63,Payment,Food
T23750,C10092,2025-10-31,902.97,Withdrawal,Travel
T23751,C10004,2025-10-23,4221.05,Withdrawal,Travel
T23752,C10437,2025-10-17,1222.41,Withdrawal,Healthcare
T23753,C10165,2026-01-01,1448.14,Transfer,Retail
T23754,C10445,2026-01-04,1952.34,Payment,Travel
T23755,C10024,2025-05-09,912.64,Transfer,Retail
T23756,C10507,2025-10-02,864.81,Withdrawal,Food
T23757,C10097,2025-09-14,1397.25,Purchase,Healthcare
T23758,C10267,2026-01-11,3812.38,Payment,Retail
T23759,C10661,2025-03-29,1816.85,Purchase,Retail
T23760,C10392,2025-08-04,1115.57,Purchase,Travel
T23761,C10763,2025-12-25,727.25,Withdrawal,Retail
T23762,C10595,2026-04-26,974.39,Payment,Travel
T23763,C10284,2025-10-11,462.37,Transfer,Entertainment
T23764,C10683,2025-04-17,410.64,Purchase,Travel
T23765,C10732,2026-04-28,864.63,Withdrawal,Healthcare
T23766,C10108,2025-01-24,1103.23,Purchase,Entertainment
T23767,C10026,2025-08-20,2269.23,Withdrawal,Utilities
T23768,C10757,2025-02-13,354.53,Withdrawal,Food
T23769,C10054,2026-01-21,1108.3,Payment,Entertainment
T23770,C10976,2026-04-26,1680.6,Purchase,Retail
T23771,C10132,2025-03-19,411.04,Transfer,Travel
T23772,C10051,2025-11-14,692.29,Transfer,Food
T23773,C10492,2025-05-23,2343.52,Payment,Food
T23774,C10764,2026-05-31,1033.69,Payment,Healthcare
T23775,C10780,2025-07-31,145.92,Transfer,Retail
T23776,C10297,2026-05-28,2378.41,Withdrawal,Utilities
T23777,C10398,2025-11-21,1198.66,Transfer,Travel
T23778,C10590,2026-06-10,220.09,Purchase,Entertainment
T23779,C10017,2025-08-10,455.82,Payment,Utilities
T23780,C10817,2026-05-01,966.52,Payment,Healthcare
T23781,C10769,2026-03-31,1498.72,Payment,Healthcare
T23782,C10854,2025-04-18,3067.38,Purchase,Retail
T23783,C10618,2026-05-02,445.25,Purchase,Food
T23784,C10908,2026-01-05,698.3,Transfer,Utilities
T23785,C10963,2026-01-28,2653.56,Transfer,Utilities
T23786,C10558,2025-04-29,3117.95,Purchase,Entertainment
T23787,C10245,2026-05-24,793.66,Withdrawal,Healthcare
T23788,C10502,2025-12-20,643.7,Purchase,Travel
T23789,C10088,2026-07-11,1807.85,Withdrawal,Retail
T23790,C10202,2025-11-09,138.21,Transfer,Retail
T23791,C10945,2025-03-05,1081.92,Purchase,Food
T23792,C10239,2025-09-15,1067.52,Withdrawal,Food
T23793,C10489,2025-01-06,686.85,Withdrawal,Retail
T23794,C10779,2025-11-13,1757.44,Purchase,Food
T23795,C10012,2026-02-22,3267.8,Transfer,Utilities
T23796,C10648,2025-01-17,413.25,Withdrawal,Retail
T23797,C10314,2025-10-09,529.55,Transfer,Utilities
T23798,C10684,2026-02-08,2134.75,Transfer,Healthcare
T23799,C10741,2026-07-07,256.65,Withdrawal,Entertainment
T23800,C10197,2026-03-18,643.92,Withdrawal,Travel
T23801,C10242,2026-01-01,9588.09,Purchase,Travel
T23802,C10506,2025-12-21,1324.96,Purchase,Travel
T23803,C10042,2025-12-21,825.61,Transfer,Entertainment
T23804,C10329,2025-11-06,195.52,Purchase,Travel
T23805,C10790,2026-02-17,98.82,Transfer,Retail
T23806,C10590,2025-08-20,3175.55,Payment,Food
T23807,C10428,2026-04-06,342.6,Payment,Travel
T23808,C10790,2025-03-31,1147.67,Transfer,Retail
T23809,C10743,2025-05-30,3922.11,Payment,Utilities
T23810,C10612,2026-08-07,666.45,Transfer,Travel
T23811,C10161,2026-03-31,692.52,Payment,Healthcare
T23812,C10655,2026-01-24,2199.74,Transfer,Utilities
T23813,C10958,2025-11-04,4250.79,Transfer,Entertainment
T23814,C10620,2025-09-14,2557.82,Purchase,Food
T23815,C10434,2026-07-11,4771.1,Withdrawal,Utilities
T23816,C10232,2026-01-09,109.12,Transfer,Travel
T23817,C10110,2026-07-06,1671.31,Purchase,Healthcare
T23818,C10927,2025-07-11,3960.55,Withdrawal,Retail
T23819,C10933,2026-06-07,1720.38,Payment,Utilities
T23820,C10231,2026-01-17,949.63,Withdrawal,Utilities
T23821,C10951,2026-03-12,322.14,Purchase,Healthcare
T23822,C10749,2025-05-15,526.59,Purchase,Food
T23823,C10708,2025-06-28,4912.75,Transfer,Healthcare
T23824,C10272,2025-08-09,1057.65,Payment,Food
T23825,C10597,2025-08-10,583.92,Withdrawal,Entertainment
T23826,C10806,2026-07-05,232.52,Purchase,Utilities
T23827,C10040,2026-07-10,1747.42,Withdrawal,Utilities
T23828,C10559,2025-11-09,490.01,Payment,Food
T23829,C10465,2025-10-22,1062.03,Purchase,Food
T23830,C10923,2026-06-18,6158.44,Withdrawal,Retail
T23831,C10076,2025-06-06,2432.68,Transfer,Healthcare
T23832,C10689,2026-03-28,4062.92,Purchase,Travel
T23833,C10489,2025-01-03,1266.14,Purchase,Food
T23834,C10768,2025-07-20,2237.1,Purchase,Travel
T23835,C10116,2026-01-24,4146.1,Transfer,Healthcare
T23836,C10433,2025-11-19,478.71,Purchase,Travel
T23837,C10018,2025-12-11,1057.0,Payment,Healthcare
T23838,C10993,2026-02-20,550.51,Withdrawal,Food
T23839,C10570,2025-04-07,596.63,Transfer,Travel
T23840,C10195,2026-06-25,945.77,Withdrawal,Retail
T23841,C10618,2025-12-25,422.55,Withdrawal,Travel
T23842,C10450,2025-04-19,757.27,Payment,Utilities
T23843,C10424,2026-03-26,2177.63,Payment,Retail
T23844,C10393,2026-06-07,995.78,Payment,Food
T23845,C10283,2025-04-05,504.84,Payment,Food
T23846,C10033,2025-05-12,2407.42,Transfer,Retail
T23847,C10294,2026-08-28,438.63,Withdrawal,Utilities
T23848,C10250,2026-07-20,363.41,Purchase,Utilities
T23849,C10637,2025-08-30,3644.42,Transfer,Healthcare
T23850,C10338,2026-01-12,2553.85,Withdrawal,Healthcare
T23851,C10617,2025-07-14,780.44,Payment,Food
T23852,C10439,2025-09-15,7299.43,Withdrawal,Travel
T23853,C10179,2025-10-31,622.99,Transfer,Utilities
T23854,C10621,2026-05-16,2169.11,Payment,Travel
T23855,C10227,2026-08-03,225.78,Transfer,Utilities
T23856,C10632,2025-07-09,397.38,Transfer,Retail
T23857,C10618,2025-12-05,3068.71,Transfer,Utilities
T23858,C10642,2025-01-19,4539.92,Payment,Entertainment
T23859,C10022,2026-02-19,943.76,Withdrawal,Travel
T23860,C10656,2025-03-03,10717.75,Purchase,Retail
T23861,C10326,2025-03-08,4060.36,Payment,Entertainment
T23862,C10153,2025-06-24,546.58,Transfer,Entertainment
T23863,C10618,2026-01-16,751.3,Transfer,Healthcare
T23864,C10145,2026-06-03,274.18,Withdrawal,Utilities
T23865,C10251,2025-08-21,704.36,Purchase,Healthcare
T23866,C10301,2026-06-18,1393.01,Purchase,Entertainment
T23867,C10069,2025-12-16,1141.74,Purchase,Retail
T23868,C10542,2025-05-05,1130.95,Payment,Entertainment
T23869,C10092,2026-08-08,2973.03,Transfer,Retail
T23870,C10648,2025-02-07,1295.49,Payment,Travel
T23871,C10885,2025-09-05,2175.51,Purchase,Entertainment
T23872,C10162,2026-08-11,1714.16,Withdrawal,Healthcare
T23873,C10080,2025-05-21,1461.02,Withdrawal,Utilities
T23874,C10827,2025-04-07,2756.28,Withdrawal,Travel
T23875,C10587,2026-08-15,2445.62,Transfer,Utilities
T23876,C10062,2025-09-13,355.55,Purchase,Travel
T23877,C10611,2025-12-20,6760.9,Purchase,Travel
